number               collision            collision_obst       flowtime             makespan             runtime              success              sum_of_dists         max_dist            
10                   0                    0                    107                  18                   0.0                  100                  107.0                18.0                
10                   0                    0                    63                   11                   0.0                  100                  63.0                 11.0                
10                   0                    0                    64                   12                   0.0                  100                  62.0                 12.0                
10                   0                    0                    123                  24                   0.0                  100                  122.0                24.0                
10                   0                    0                    128                  30                   0.0                  100                  124.0                30.0                
10                   0                    0                    85                   23                   0.0                  100                  85.0                 23.0                
10                   0                    0                    67                   10                   0.0                  100                  67.0                 10.0                
10                   0                    0                    88                   17                   0.0                  100                  88.0                 17.0                
10                   0                    0                    81                   18                   0.0                  100                  81.0                 18.0                
10                   0                    0                    62                   9                    0.0                  100                  62.0                 9.0                 
10                   0                    0                    88                   20                   0.0                  100                  88.0                 20.0                
10                   0                    0                    85                   18                   0.0                  100                  83.0                 18.0                
10                   0                    0                    84                   19                   0.0                  100                  84.0                 19.0                
10                   0                    0                    66                   11                   0.0                  100                  66.0                 11.0                
10                   0                    0                    167                  32                   0.0                  100                  164.0                32.0                
10                   0                    0                    173                  32                   0.0                  100                  173.0                32.0                
10                   0                    0                    75                   14                   0.0                  100                  71.0                 14.0                
10                   0                    0                    57                   11                   0.0                  100                  57.0                 11.0                
10                   0                    0                    70                   11                   0.0                  100                  70.0                 11.0                
10                   0                    0                    156                  30                   0.0                  100                  155.0                30.0                
10                   0                    0                    54                   14                   0.0                  100                  54.0                 14.0                
10                   0                    0                    72                   12                   0.0                  100                  72.0                 12.0                
10                   0                    0                    43                   9                    0.0                  100                  42.0                 9.0                 
10                   0                    0                    85                   20                   0.0                  100                  85.0                 20.0                
10                   0                    0                    81                   18                   0.0                  100                  81.0                 18.0                
10                   0                    0                    46                   11                   0.0                  100                  46.0                 11.0                
10                   0                    0                    77                   19                   0.0                  100                  77.0                 19.0                
10                   0                    0                    113                  29                   0.0                  100                  113.0                29.0                
10                   0                    0                    93                   17                   0.0                  100                  93.0                 17.0                
10                   0                    0                    90                   17                   0.0                  100                  90.0                 17.0                
10                   0                    0                    67                   21                   0.0                  100                  67.0                 21.0                
10                   0                    0                    59                   10                   0.0                  100                  58.0                 10.0                
10                   0                    0                    81                   14                   0.0                  100                  81.0                 14.0                
10                   0                    0                    123                  23                   0.0                  100                  122.0                23.0                
10                   0                    0                    52                   8                    0.0                  100                  50.0                 8.0                 
10                   0                    0                    70                   13                   0.0                  100                  70.0                 13.0                
10                   0                    0                    105                  24                   0.0                  100                  97.0                 24.0                
10                   0                    0                    137                  28                   0.0                  100                  136.0                28.0                
10                   0                    0                    94                   15                   0.0                  100                  91.0                 15.0                
10                   0                    0                    178                  28                   0.0                  100                  177.0                28.0                
10                   0                    0                    101                  19                   0.0                  100                  101.0                19.0                
10                   0                    0                    95                   19                   0.0                  100                  95.0                 19.0                
10                   0                    0                    69                   15                   0.0                  100                  69.0                 15.0                
10                   0                    0                    187                  30                   0.0                  100                  187.0                30.0                
10                   0                    0                    53                   9                    0.0                  100                  53.0                 9.0                 
10                   0                    0                    58                   13                   0.0                  100                  58.0                 13.0                
10                   0                    0                    46                   8                    0.0                  100                  46.0                 8.0                 
10                   0                    0                    132                  25                   0.0                  100                  132.0                25.0                
10                   0                    0                    100                  22                   0.0                  100                  100.0                22.0                
10                   0                    0                    80                   11                   0.0                  100                  79.0                 11.0                
10                   0                    0                    44                   6                    0.0                  100                  44.0                 6.0                 
10                   0                    0                    85                   13                   0.0                  100                  85.0                 13.0                
10                   0                    0                    68                   19                   0.0                  100                  68.0                 19.0                
10                   0                    0                    39                   16                   0.0                  100                  39.0                 16.0                
10                   0                    0                    145                  31                   0.0                  100                  144.0                31.0                
10                   0                    0                    88                   14                   0.0                  100                  87.0                 14.0                
10                   0                    0                    97                   20                   0.0                  100                  95.0                 20.0                
10                   0                    0                    113                  19                   0.0                  100                  109.0                19.0                
10                   0                    0                    82                   24                   0.0                  100                  82.0                 24.0                
10                   0                    0                    73                   19                   0.0                  100                  73.0                 19.0                
10                   0                    0                    85                   21                   0.0                  100                  85.0                 21.0                
10                   0                    0                    97                   25                   0.0                  100                  97.0                 25.0                
10                   0                    0                    115                  23                   0.0                  100                  114.0                23.0                
10                   0                    0                    73                   20                   0.0                  100                  73.0                 20.0                
10                   0                    0                    155                  28                   0.0                  100                  148.0                28.0                
10                   0                    0                    106                  20                   0.0                  100                  106.0                20.0                
10                   0                    0                    52                   10                   0.0                  100                  51.0                 10.0                
10                   0                    0                    206                  36                   0.0                  100                  206.0                36.0                
10                   0                    0                    149                  29                   0.0                  100                  146.0                29.0                
10                   0                    0                    61                   13                   0.0                  100                  61.0                 13.0                
10                   0                    0                    117                  18                   0.0                  100                  117.0                18.0                
10                   0                    0                    113                  18                   0.0                  100                  111.0                17.0                
10                   0                    0                    97                   14                   0.0                  100                  93.0                 14.0                
10                   0                    0                    73                   14                   0.0                  100                  73.0                 14.0                
10                   0                    0                    155                  28                   0.0                  100                  155.0                28.0                
10                   0                    0                    93                   26                   0.0                  100                  93.0                 26.0                
10                   0                    0                    121                  18                   0.0                  100                  121.0                18.0                
10                   0                    0                    110                  22                   0.0                  100                  110.0                22.0                
10                   0                    0                    65                   13                   0.0                  100                  65.0                 13.0                
10                   0                    0                    152                  32                   0.0                  100                  141.0                31.0                
10                   0                    0                    64                   13                   0.0                  100                  63.0                 13.0                
10                   0                    0                    166                  35                   0.0                  100                  160.0                33.0                
10                   0                    0                    115                  22                   0.0                  100                  115.0                22.0                
10                   0                    0                    115                  20                   0.0                  100                  113.0                20.0                
10                   0                    0                    158                  35                   0.0                  100                  158.0                35.0                
10                   0                    0                    80                   20                   0.0                  100                  72.0                 20.0                
10                   0                    0                    66                   10                   0.0                  100                  66.0                 10.0                
10                   0                    0                    58                   18                   0.0                  100                  58.0                 18.0                
10                   0                    0                    65                   13                   0.0                  100                  65.0                 13.0                
10                   0                    0                    171                  27                   0.0                  100                  171.0                27.0                
10                   0                    0                    90                   25                   0.0                  100                  88.0                 25.0                
10                   0                    0                    85                   21                   0.0                  100                  85.0                 21.0                
10                   0                    0                    56                   9                    0.0                  100                  56.0                 9.0                 
10                   0                    0                    84                   17                   0.0                  100                  84.0                 17.0                
10                   0                    0                    57                   21                   0.0                  100                  57.0                 21.0                
10                   0                    0                    52                   10                   0.0                  100                  52.0                 10.0                
10                   0                    0                    50                   8                    0.0                  100                  45.0                 8.0                 
10                   0                    0                    98                   21                   0.0                  100                  94.0                 21.0                
10                   0                    0                    85                   25                   0.0                  100                  85.0                 25.0                
10                   0                    0                    89                   23                   0.0                  100                  89.0                 23.0                
10                   0                    0                    121                  21                   0.0                  100                  121.0                21.0                
10                   0                    0                    113                  22                   0.0                  100                  112.0                22.0                
10                   0                    0                    106                  20                   0.0                  100                  104.0                20.0                
10                   0                    0                    80                   24                   0.0                  100                  80.0                 24.0                
10                   0                    0                    96                   22                   0.0                  100                  95.0                 22.0                
10                   0                    0                    79                   15                   0.0                  100                  79.0                 15.0                
10                   0                    0                    65                   16                   0.0                  100                  65.0                 16.0                
10                   0                    0                    83                   20                   0.0                  100                  83.0                 20.0                
10                   0                    0                    122                  30                   0.0                  100                  114.0                30.0                
10                   0                    0                    151                  29                   0.0                  100                  146.0                29.0                
10                   0                    0                    98                   26                   0.0                  100                  98.0                 26.0                
10                   0                    0                    61                   12                   0.0                  100                  58.0                 12.0                
10                   0                    0                    162                  32                   0.0                  100                  161.0                31.0                
10                   0                    0                    76                   14                   0.0                  100                  76.0                 14.0                
10                   0                    0                    105                  20                   0.0                  100                  102.0                20.0                
10                   0                    0                    103                  27                   0.0                  100                  103.0                27.0                
10                   0                    0                    86                   22                   0.0                  100                  86.0                 22.0                
10                   0                    0                    121                  25                   0.0                  100                  121.0                25.0                
10                   0                    0                    80                   28                   0.0                  100                  80.0                 28.0                
10                   0                    0                    86                   23                   0.0                  100                  86.0                 23.0                
10                   0                    0                    80                   20                   0.0                  100                  80.0                 20.0                
10                   0                    0                    98                   19                   0.0                  100                  94.0                 19.0                
10                   0                    0                    66                   10                   0.0                  100                  66.0                 10.0                
10                   0                    0                    87                   16                   0.0                  100                  87.0                 16.0                
10                   0                    0                    88                   22                   0.0                  100                  88.0                 22.0                
10                   0                    0                    82                   12                   0.0                  100                  76.0                 12.0                
10                   0                    0                    79                   15                   0.0                  100                  79.0                 15.0                
10                   0                    0                    200                  35                   0.0                  100                  195.0                34.0                
10                   0                    0                    92                   14                   0.0                  100                  92.0                 14.0                
10                   0                    0                    31                   5                    0.0                  100                  31.0                 5.0                 
10                   0                    0                    78                   14                   0.0                  100                  78.0                 14.0                
10                   0                    0                    111                  19                   0.0                  100                  109.0                19.0                
10                   0                    0                    117                  25                   0.0                  100                  117.0                25.0                
10                   0                    0                    184                  29                   0.0                  100                  184.0                29.0                
10                   0                    0                    47                   17                   0.0                  100                  47.0                 17.0                
10                   0                    0                    172                  32                   0.0                  100                  162.0                32.0                
10                   0                    0                    72                   18                   0.0                  100                  72.0                 18.0                
10                   0                    0                    71                   13                   0.0                  100                  71.0                 13.0                
10                   0                    0                    56                   11                   0.0                  100                  56.0                 11.0                
10                   0                    0                    58                   13                   0.0                  100                  58.0                 13.0                
10                   0                    0                    73                   13                   0.0                  100                  70.0                 13.0                
10                   0                    0                    65                   17                   0.0                  100                  65.0                 17.0                
10                   0                    0                    66                   12                   0.0                  100                  66.0                 12.0                
10                   0                    0                    92                   16                   0.0                  100                  79.0                 16.0                
10                   0                    0                    88                   19                   0.0                  100                  82.0                 19.0                
10                   0                    0                    62                   8                    0.0                  100                  61.0                 8.0                 
10                   0                    0                    135                  28                   0.0                  100                  131.0                26.0                
10                   0                    0                    74                   15                   0.0                  100                  70.0                 15.0                
10                   0                    0                    77                   14                   0.0                  100                  71.0                 14.0                
10                   0                    0                    81                   16                   0.0                  100                  80.0                 16.0                
10                   0                    0                    75                   15                   0.0                  100                  69.0                 15.0                
10                   0                    0                    77                   13                   0.0                  100                  71.0                 13.0                
10                   0                    0                    87                   23                   0.0                  100                  87.0                 23.0                
10                   0                    0                    88                   15                   0.0                  100                  85.0                 15.0                
10                   0                    0                    115                  24                   0.0                  100                  113.0                24.0                
10                   0                    0                    180                  36                   0.0                  100                  180.0                36.0                
10                   0                    0                    73                   12                   0.0                  100                  73.0                 12.0                
10                   0                    0                    124                  22                   0.0                  100                  124.0                22.0                
10                   0                    0                    137                  27                   0.0                  100                  134.0                27.0                
10                   0                    0                    117                  23                   0.0                  100                  117.0                23.0                
10                   0                    0                    70                   10                   0.0                  100                  70.0                 10.0                
10                   0                    0                    72                   14                   0.0                  100                  72.0                 14.0                
10                   0                    0                    116                  18                   0.0                  100                  116.0                18.0                
10                   0                    0                    59                   13                   0.0                  100                  59.0                 13.0                
10                   0                    0                    67                   13                   0.0                  100                  67.0                 13.0                
10                   0                    0                    122                  23                   0.0                  100                  117.0                23.0                
10                   0                    0                    94                   21                   0.0                  100                  89.0                 21.0                
10                   0                    0                    190                  34                   0.0                  100                  190.0                34.0                
10                   0                    0                    100                  19                   0.0                  100                  100.0                19.0                
10                   0                    0                    47                   12                   0.0                  100                  47.0                 12.0                
10                   0                    0                    67                   12                   0.0                  100                  66.0                 12.0                
10                   0                    0                    47                   11                   0.0                  100                  47.0                 11.0                
10                   0                    0                    128                  22                   0.0                  100                  128.0                22.0                
10                   0                    0                    88                   16                   0.0                  100                  88.0                 16.0                
10                   0                    0                    142                  24                   0.0                  100                  136.0                24.0                
10                   0                    0                    120                  32                   0.0                  100                  120.0                32.0                
10                   0                    0                    123                  21                   0.0                  100                  123.0                21.0                
